created_at,entry_id,field1,latitude,longitude,elevation,status
2020-04-10 00:18:55 UTC,1530,15.82,,,,
2020-04-10 00:19:27 UTC,1531,15.66,,,,
2020-04-10 00:19:59 UTC,1532,15.27,,,,
2020-04-10 00:20:31 UTC,1533,16.08,,,,
2020-04-10 00:21:02 UTC,1534,16.0,,,,
2020-04-10 00:21:34 UTC,1535,15.87,,,,
2020-04-10 00:22:06 UTC,1536,16.06,,,,
2020-04-10 00:22:38 UTC,1537,16.23,,,,
2020-04-10 00:23:09 UTC,1538,15.69,,,,
2020-04-10 00:23:41 UTC,1539,15.56,,,,
2020-04-10 00:24:13 UTC,1540,16.16,,,,
2020-04-10 00:24:45 UTC,1541,16.26,,,,
2020-04-10 00:25:17 UTC,1542,15.89,,,,
2020-04-10 00:25:49 UTC,1543,15.56,,,,
2020-04-10 00:26:20 UTC,1544,15.92,,,,
2020-04-10 00:26:52 UTC,1545,16.13,,,,
2020-04-10 00:27:24 UTC,1546,15.31,,,,
2020-04-10 00:27:55 UTC,1547,15.89,,,,
2020-04-10 00:28:27 UTC,1548,15.9,,,,
2020-04-10 00:28:59 UTC,1549,15.15,,,,
2020-04-10 00:29:31 UTC,1550,16.1,,,,
2020-04-10 00:30:02 UTC,1551,15.26,,,,
2020-04-10 00:30:34 UTC,1552,15.81,,,,
2020-04-10 00:31:06 UTC,1553,15.71,,,,
2020-04-10 00:31:37 UTC,1554,15.85,,,,
2020-04-10 00:32:09 UTC,1555,15.73,,,,
2020-04-10 00:32:41 UTC,1556,16.23,,,,
2020-04-10 00:33:12 UTC,1557,15.9,,,,
2020-04-10 00:33:44 UTC,1558,15.89,,,,
2020-04-10 00:34:16 UTC,1559,15.97,,,,
2020-04-10 00:34:48 UTC,1560,16.06,,,,
2020-04-10 00:35:19 UTC,1561,15.56,,,,
2020-04-10 00:35:51 UTC,1562,15.11,,,,
2020-04-10 00:36:23 UTC,1563,15.5,,,,
2020-04-10 00:36:55 UTC,1564,15.29,,,,
2020-04-10 00:37:26 UTC,1565,15.42,,,,
2020-04-10 00:37:58 UTC,1566,15.81,,,,
2020-04-10 00:38:30 UTC,1567,16.21,,,,
2020-04-10 00:39:01 UTC,1568,15.58,,,,
2020-04-10 00:39:33 UTC,1569,16.03,,,,
2020-04-10 00:40:05 UTC,1570,15.9,,,,
2020-04-10 00:40:37 UTC,1571,16.32,,,,
2020-04-10 00:41:09 UTC,1572,16.06,,,,
2020-04-10 00:41:41 UTC,1573,15.81,,,,
2020-04-10 00:42:12 UTC,1574,16.03,,,,
2020-04-10 00:42:44 UTC,1575,15.6,,,,
2020-04-10 00:43:16 UTC,1576,16.34,,,,
2020-04-10 00:43:47 UTC,1577,16.1,,,,
2020-04-10 00:44:19 UTC,1578,15.34,,,,
2020-04-10 00:44:51 UTC,1579,15.45,,,,
2020-04-10 00:45:23 UTC,1580,15.66,,,,
2020-04-10 00:45:54 UTC,1581,15.5,,,,
2020-04-10 00:46:26 UTC,1582,16.06,,,,
2020-04-10 00:46:58 UTC,1583,15.77,,,,
2020-04-10 00:47:30 UTC,1584,15.89,,,,
2020-04-10 00:48:01 UTC,1585,16.23,,,,
2020-04-10 00:48:33 UTC,1586,16.05,,,,
2020-04-10 00:49:05 UTC,1587,16.08,,,,
2020-04-10 00:49:37 UTC,1588,15.89,,,,
2020-04-10 00:50:08 UTC,1589,15.85,,,,
2020-04-10 00:50:40 UTC,1590,15.97,,,,
2020-04-10 00:51:12 UTC,1591,15.44,,,,
2020-04-10 00:51:44 UTC,1592,15.87,,,,
2020-04-10 00:52:15 UTC,1593,16.05,,,,
2020-04-10 00:52:47 UTC,1594,16.0,,,,
2020-04-10 00:53:19 UTC,1595,16.1,,,,
2020-04-10 00:53:50 UTC,1596,15.31,,,,
2020-04-10 00:54:22 UTC,1597,15.55,,,,
2020-04-10 00:54:54 UTC,1598,16.16,,,,
2020-04-10 00:55:26 UTC,1599,15.71,,,,
2020-04-10 00:55:57 UTC,1600,15.65,,,,
2020-04-10 00:56:29 UTC,1601,15.95,,,,
2020-04-10 00:57:01 UTC,1602,16.19,,,,
2020-04-10 00:57:32 UTC,1603,16.0,,,,
2020-04-10 00:58:04 UTC,1604,15.81,,,,
2020-04-10 00:58:36 UTC,1605,15.5,,,,
2020-04-10 00:59:08 UTC,1606,15.5,,,,
2020-04-10 00:59:39 UTC,1607,16.34,,,,
2020-04-10 01:00:11 UTC,1608,16.08,,,,
2020-04-10 01:00:43 UTC,1609,15.48,,,,
2020-04-10 01:01:15 UTC,1610,15.53,,,,
2020-04-10 01:01:46 UTC,1611,15.71,,,,
2020-04-10 01:02:18 UTC,1612,16.0,,,,
2020-04-10 01:02:50 UTC,1613,16.13,,,,
2020-04-10 01:03:22 UTC,1614,16.08,,,,
2020-04-10 01:03:53 UTC,1615,15.87,,,,
2020-04-10 01:04:25 UTC,1616,16.15,,,,
2020-04-10 01:04:57 UTC,1617,15.84,,,,
2020-04-10 01:05:28 UTC,1618,16.27,,,,
2020-04-10 01:06:00 UTC,1619,16.23,,,,
2020-04-10 01:06:32 UTC,1620,15.29,,,,
2020-04-10 01:07:03 UTC,1621,15.45,,,,
2020-04-10 01:07:35 UTC,1622,15.89,,,,
2020-04-10 01:08:07 UTC,1623,15.73,,,,
2020-04-10 01:08:38 UTC,1624,16.1,,,,
2020-04-10 01:09:10 UTC,1625,16.0,,,,
2020-04-10 01:09:42 UTC,1626,16.03,,,,
2020-04-10 01:10:14 UTC,1627,15.82,,,,
2020-04-10 01:10:45 UTC,1628,15.44,,,,
2020-04-10 01:11:17 UTC,1629,15.87,,,,
2020-04-10 01:11:49 UTC,1630,15.85,,,,
2020-04-10 01:12:20 UTC,1631,15.9,,,,
2020-04-10 01:12:52 UTC,1632,16.18,,,,
2020-04-10 01:13:24 UTC,1633,16.02,,,,
2020-04-10 01:13:56 UTC,1634,16.05,,,,
2020-04-10 01:14:27 UTC,1635,15.4,,,,
2020-04-10 01:14:59 UTC,1636,16.08,,,,
2020-04-10 01:15:31 UTC,1637,16.21,,,,
2020-04-10 01:16:02 UTC,1638,15.89,,,,
2020-04-10 01:16:34 UTC,1639,15.94,,,,
2020-04-10 01:17:06 UTC,1640,15.58,,,,
2020-04-10 01:17:38 UTC,1641,15.97,,,,
2020-04-10 01:18:10 UTC,1642,16.24,,,,
2020-04-10 01:18:41 UTC,1643,15.95,,,,
2020-04-10 01:19:13 UTC,1644,15.77,,,,
2020-04-10 01:19:45 UTC,1645,15.9,,,,
2020-04-10 01:20:17 UTC,1646,15.77,,,,
2020-04-10 01:20:48 UTC,1647,15.76,,,,
2020-04-10 01:21:20 UTC,1648,16.1,,,,
2020-04-10 01:21:52 UTC,1649,16.23,,,,
2020-04-10 01:22:23 UTC,1650,15.92,,,,
2020-04-10 01:22:55 UTC,1651,16.1,,,,
2020-04-10 01:23:27 UTC,1652,15.63,,,,
2020-04-10 01:23:59 UTC,1653,15.52,,,,
2020-04-10 01:24:30 UTC,1654,15.87,,,,
2020-04-10 01:25:02 UTC,1655,15.82,,,,
2020-04-10 01:25:34 UTC,1656,15.92,,,,
2020-04-10 01:26:06 UTC,1657,15.44,,,,
2020-04-10 01:26:38 UTC,1658,16.03,,,,
2020-04-10 01:27:09 UTC,1659,16.29,,,,
2020-04-10 01:27:41 UTC,1660,15.61,,,,
2020-04-10 01:28:13 UTC,1661,15.76,,,,
2020-04-10 01:28:44 UTC,1662,15.63,,,,
2020-04-10 01:29:16 UTC,1663,15.9,,,,
2020-04-10 01:29:48 UTC,1664,16.13,,,,
2020-04-10 01:30:19 UTC,1665,15.98,,,,
2020-04-10 01:30:51 UTC,1666,16.13,,,,
2020-04-10 01:31:23 UTC,1667,15.84,,,,
2020-04-10 01:31:55 UTC,1668,15.87,,,,
2020-04-10 01:32:27 UTC,1669,15.52,,,,
2020-04-10 01:32:58 UTC,1670,15.66,,,,
2020-04-10 01:33:30 UTC,1671,16.21,,,,
2020-04-10 01:34:02 UTC,1672,15.9,,,,
2020-04-10 01:34:34 UTC,1673,15.89,,,,
2020-04-10 01:35:05 UTC,1674,15.87,,,,
2020-04-10 01:35:37 UTC,1675,15.79,,,,
2020-04-10 01:36:09 UTC,1676,15.58,,,,
2020-04-10 01:36:41 UTC,1677,15.69,,,,
2020-04-10 01:37:13 UTC,1678,15.65,,,,
2020-04-10 01:37:44 UTC,1679,16.21,,,,
2020-04-10 01:38:16 UTC,1680,16.1,,,,
2020-04-10 01:38:48 UTC,1681,15.74,,,,
2020-04-10 01:39:20 UTC,1682,16.31,,,,
2020-04-10 01:39:51 UTC,1683,15.52,,,,
2020-04-10 01:40:23 UTC,1684,15.76,,,,
2020-04-10 01:40:55 UTC,1685,16.26,,,,
2020-04-10 01:41:27 UTC,1686,15.79,,,,
2020-04-10 01:41:58 UTC,1687,16.06,,,,
2020-04-10 01:42:30 UTC,1688,15.98,,,,
2020-04-10 01:43:02 UTC,1689,15.95,,,,
2020-04-10 01:43:34 UTC,1690,15.85,,,,
2020-04-10 01:44:05 UTC,1691,15.92,,,,
2020-04-10 01:44:37 UTC,1692,15.58,,,,
2020-04-10 01:45:09 UTC,1693,15.5,,,,
2020-04-10 01:45:40 UTC,1694,15.52,,,,
2020-04-10 01:46:12 UTC,1695,15.69,,,,
2020-04-10 01:46:44 UTC,1696,16.19,,,,
2020-04-10 01:47:16 UTC,1697,15.79,,,,
2020-04-10 01:47:47 UTC,1698,15.52,,,,
2020-04-10 01:48:19 UTC,1699,15.61,,,,
2020-04-10 01:48:51 UTC,1700,15.95,,,,
2020-04-10 01:49:22 UTC,1701,15.79,,,,
2020-04-10 01:49:54 UTC,1702,16.03,,,,
2020-04-10 01:50:26 UTC,1703,16.23,,,,
2020-04-10 01:50:58 UTC,1704,15.98,,,,
2020-04-10 01:51:29 UTC,1705,15.9,,,,
2020-04-10 01:52:01 UTC,1706,15.66,,,,
2020-04-10 01:52:33 UTC,1707,16.11,,,,
2020-04-10 01:53:05 UTC,1708,15.94,,,,
2020-04-10 01:53:36 UTC,1709,16.13,,,,
2020-04-10 01:54:08 UTC,1710,15.65,,,,
2020-04-10 01:54:39 UTC,1711,16.05,,,,
2020-04-10 01:55:11 UTC,1712,15.95,,,,
2020-04-10 01:55:43 UTC,1713,15.55,,,,
2020-04-10 01:56:15 UTC,1714,15.6,,,,
2020-04-10 01:56:46 UTC,1715,15.92,,,,
2020-04-10 01:57:18 UTC,1716,16.05,,,,
2020-04-10 01:57:50 UTC,1717,15.79,,,,
2020-04-10 01:58:21 UTC,1718,15.76,,,,
2020-04-10 01:58:53 UTC,1719,15.94,,,,
2020-04-10 01:59:25 UTC,1720,15.32,,,,
2020-04-10 01:59:57 UTC,1721,16.08,,,,
2020-04-10 02:00:28 UTC,1722,16.1,,,,
2020-04-10 02:01:00 UTC,1723,15.66,,,,
2020-04-10 02:01:32 UTC,1724,16.1,,,,
2020-04-10 02:02:03 UTC,1725,15.6,,,,
2020-04-10 02:02:35 UTC,1726,16.19,,,,
2020-04-10 02:03:07 UTC,1727,15.55,,,,
2020-04-10 02:03:39 UTC,1728,16.0,,,,
2020-04-10 02:04:10 UTC,1729,15.95,,,,
2020-04-10 02:04:42 UTC,1730,15.71,,,,
2020-04-10 02:05:14 UTC,1731,15.76,,,,
2020-04-10 02:05:45 UTC,1732,15.98,,,,
2020-04-10 02:06:17 UTC,1733,15.98,,,,
2020-04-10 02:06:49 UTC,1734,16.05,,,,
2020-04-10 02:07:21 UTC,1735,16.1,,,,
2020-04-10 02:07:53 UTC,1736,16.06,,,,
2020-04-10 02:08:24 UTC,1737,15.16,,,,
2020-04-10 02:08:56 UTC,1738,15.68,,,,
2020-04-10 02:09:28 UTC,1739,15.32,,,,
2020-04-10 02:09:59 UTC,1740,15.55,,,,
2020-04-10 02:10:31 UTC,1741,15.87,,,,
2020-04-10 02:11:03 UTC,1742,15.71,,,,
2020-04-10 02:11:34 UTC,1743,15.81,,,,
2020-04-10 02:12:06 UTC,1744,16.31,,,,
2020-04-10 02:12:38 UTC,1745,15.84,,,,
2020-04-10 02:13:10 UTC,1746,15.61,,,,
2020-04-10 02:13:42 UTC,1747,16.05,,,,
2020-04-10 02:14:14 UTC,1748,15.6,,,,
2020-04-10 02:14:45 UTC,1749,16.06,,,,
2020-04-10 02:15:17 UTC,1750,15.52,,,,
2020-04-10 02:15:49 UTC,1751,16.15,,,,
2020-04-10 02:16:20 UTC,1752,16.21,,,,
2020-04-10 02:16:52 UTC,1753,16.23,,,,
2020-04-10 02:17:24 UTC,1754,16.0,,,,
2020-04-10 02:17:55 UTC,1755,15.98,,,,
2020-04-10 02:18:27 UTC,1756,16.23,,,,
2020-04-10 02:18:59 UTC,1757,16.06,,,,
2020-04-10 02:19:31 UTC,1758,16.11,,,,
2020-04-10 02:20:02 UTC,1759,15.56,,,,
2020-04-10 02:20:34 UTC,1760,15.82,,,,
2020-04-10 02:21:06 UTC,1761,15.85,,,,
2020-04-10 02:21:37 UTC,1762,15.36,,,,
2020-04-10 02:22:09 UTC,1763,15.94,,,,
2020-04-10 02:22:41 UTC,1764,15.63,,,,
2020-04-10 02:23:13 UTC,1765,15.73,,,,
2020-04-10 02:23:44 UTC,1766,16.16,,,,
2020-04-10 02:24:16 UTC,1767,15.05,,,,
2020-04-10 02:24:48 UTC,1768,16.16,,,,
2020-04-10 02:25:20 UTC,1769,15.55,,,,
2020-04-10 02:25:52 UTC,1770,15.44,,,,
2020-04-10 02:26:24 UTC,1771,15.89,,,,
2020-04-10 02:26:56 UTC,1772,16.02,,,,
2020-04-10 02:27:28 UTC,1773,16.21,,,,
2020-04-10 02:27:59 UTC,1774,15.94,,,,
2020-04-10 02:28:31 UTC,1775,15.9,,,,
2020-04-10 02:29:03 UTC,1776,16.21,,,,
2020-04-10 02:29:35 UTC,1777,15.11,,,,
2020-04-10 02:30:06 UTC,1778,15.74,,,,
2020-04-10 02:30:38 UTC,1779,16.03,,,,
2020-04-10 02:31:10 UTC,1780,16.08,,,,
2020-04-10 02:31:42 UTC,1781,15.66,,,,
2020-04-10 02:32:13 UTC,1782,16.24,,,,
2020-04-10 02:32:45 UTC,1783,15.42,,,,
2020-04-10 02:33:17 UTC,1784,15.85,,,,
2020-04-10 02:33:49 UTC,1785,15.9,,,,
2020-04-10 02:34:20 UTC,1786,15.74,,,,
2020-04-10 02:34:52 UTC,1787,15.61,,,,
2020-04-10 02:35:24 UTC,1788,16.11,,,,
2020-04-10 02:35:56 UTC,1789,15.89,,,,
2020-04-10 02:36:28 UTC,1790,15.63,,,,
2020-04-10 02:36:59 UTC,1791,15.48,,,,
2020-04-10 02:37:31 UTC,1792,15.31,,,,
2020-04-10 02:38:03 UTC,1793,15.77,,,,
2020-04-10 02:38:34 UTC,1794,15.76,,,,
2020-04-10 02:39:06 UTC,1795,15.82,,,,
2020-04-10 02:39:38 UTC,1796,15.9,,,,
2020-04-10 02:40:10 UTC,1797,16.11,,,,
2020-04-10 02:40:42 UTC,1798,15.81,,,,
2020-04-10 02:41:13 UTC,1799,16.02,,,,
2020-04-10 02:41:45 UTC,1800,15.81,,,,
2020-04-10 02:42:17 UTC,1801,16.06,,,,
2020-04-10 02:42:49 UTC,1802,15.31,,,,
2020-04-10 02:43:20 UTC,1803,16.0,,,,
2020-04-10 02:43:52 UTC,1804,15.98,,,,
2020-04-10 02:44:24 UTC,1805,15.73,,,,
2020-04-10 02:44:56 UTC,1806,15.19,,,,
2020-04-10 02:45:27 UTC,1807,15.71,,,,
2020-04-10 02:45:59 UTC,1808,15.02,,,,
2020-04-10 02:46:31 UTC,1809,15.65,,,,
2020-04-10 02:47:03 UTC,1810,15.94,,,,
2020-04-10 02:47:35 UTC,1811,16.32,,,,
2020-04-10 02:48:06 UTC,1812,15.73,,,,
2020-04-10 02:48:38 UTC,1813,16.02,,,,
2020-04-10 02:49:10 UTC,1814,16.13,,,,
2020-04-10 02:49:41 UTC,1815,16.29,,,,
2020-04-10 02:50:14 UTC,1816,15.87,,,,
2020-04-10 02:50:45 UTC,1817,15.89,,,,
2020-04-10 02:51:17 UTC,1818,16.31,,,,
2020-04-10 02:51:49 UTC,1819,15.63,,,,
2020-04-10 02:52:21 UTC,1820,15.89,,,,
2020-04-10 02:52:52 UTC,1821,16.11,,,,
2020-04-10 02:53:24 UTC,1822,15.85,,,,
2020-04-10 02:53:56 UTC,1823,15.85,,,,
2020-04-10 02:54:28 UTC,1824,15.79,,,,
2020-04-10 02:54:59 UTC,1825,15.58,,,,
2020-04-10 02:55:31 UTC,1826,15.65,,,,
2020-04-10 02:56:03 UTC,1827,15.85,,,,
2020-04-10 02:56:35 UTC,1828,15.52,,,,
2020-04-10 02:57:07 UTC,1829,15.98,,,,
2020-04-10 02:57:38 UTC,1830,15.89,,,,
2020-04-10 02:58:10 UTC,1831,15.97,,,,
2020-04-10 02:58:42 UTC,1832,15.9,,,,
2020-04-10 02:59:14 UTC,1833,15.39,,,,
2020-04-10 02:59:46 UTC,1834,15.81,,,,
2020-04-10 03:00:18 UTC,1835,15.84,,,,
2020-04-10 03:00:49 UTC,1836,15.81,,,,
2020-04-10 03:01:21 UTC,1837,15.52,,,,
2020-04-10 03:01:53 UTC,1838,15.48,,,,
2020-04-10 03:02:24 UTC,1839,16.0,,,,
2020-04-10 03:02:56 UTC,1840,15.66,,,,
2020-04-10 03:03:28 UTC,1841,15.61,,,,
2020-04-10 03:04:00 UTC,1842,15.48,,,,
2020-04-10 03:04:32 UTC,1843,15.4,,,,
2020-04-10 03:05:03 UTC,1844,16.05,,,,
2020-04-10 03:05:35 UTC,1845,15.47,,,,
2020-04-10 03:06:07 UTC,1846,15.34,,,,
2020-04-10 03:06:39 UTC,1847,15.63,,,,
2020-04-10 03:07:10 UTC,1848,15.76,,,,
2020-04-10 03:07:42 UTC,1849,16.05,,,,
2020-04-10 03:08:14 UTC,1850,16.26,,,,
2020-04-10 03:08:45 UTC,1851,16.11,,,,
2020-04-10 03:09:17 UTC,1852,15.94,,,,
2020-04-10 03:09:48 UTC,1853,15.74,,,,
2020-04-10 03:10:20 UTC,1854,16.18,,,,
2020-04-10 03:10:52 UTC,1855,16.18,,,,
2020-04-10 03:11:24 UTC,1856,16.29,,,,
2020-04-10 03:11:56 UTC,1857,16.0,,,,
2020-04-10 03:12:28 UTC,1858,15.68,,,,
2020-04-10 03:12:59 UTC,1859,16.24,,,,
2020-04-10 03:13:31 UTC,1860,15.61,,,,
2020-04-10 03:14:03 UTC,1861,16.15,,,,
2020-04-10 03:14:35 UTC,1862,15.37,,,,
2020-04-10 03:15:06 UTC,1863,16.03,,,,
2020-04-10 03:15:38 UTC,1864,15.74,,,,
2020-04-10 03:16:10 UTC,1865,15.95,,,,
2020-04-10 03:16:41 UTC,1866,15.82,,,,
2020-04-10 03:17:13 UTC,1867,16.15,,,,
2020-04-10 03:17:45 UTC,1868,16.16,,,,
2020-04-10 03:18:16 UTC,1869,15.48,,,,
2020-04-10 03:18:48 UTC,1870,15.81,,,,
2020-04-10 03:19:20 UTC,1871,15.52,,,,
2020-04-10 03:19:52 UTC,1872,15.4,,,,
2020-04-10 03:20:23 UTC,1873,16.03,,,,
2020-04-10 03:20:55 UTC,1874,15.74,,,,
2020-04-10 03:21:27 UTC,1875,15.26,,,,
2020-04-10 03:21:58 UTC,1876,15.81,,,,
2020-04-10 03:22:30 UTC,1877,15.92,,,,
2020-04-10 03:23:02 UTC,1878,15.87,,,,
2020-04-10 03:23:33 UTC,1879,15.98,,,,
2020-04-10 03:24:05 UTC,1880,16.16,,,,
2020-04-10 03:24:37 UTC,1881,15.76,,,,
2020-04-10 03:25:09 UTC,1882,15.47,,,,
2020-04-10 03:25:41 UTC,1883,15.84,,,,
2020-04-10 03:26:12 UTC,1884,15.74,,,,
2020-04-10 03:26:44 UTC,1885,15.27,,,,
2020-04-10 03:27:16 UTC,1886,16.29,,,,
2020-04-10 03:27:47 UTC,1887,15.92,,,,
2020-04-10 03:28:19 UTC,1888,16.05,,,,
2020-04-10 03:28:51 UTC,1889,15.84,,,,
2020-04-10 03:29:23 UTC,1890,16.05,,,,
2020-04-10 03:29:54 UTC,1891,15.94,,,,
2020-04-10 03:30:26 UTC,1892,15.95,,,,
2020-04-10 03:30:58 UTC,1893,15.56,,,,
2020-04-10 03:31:29 UTC,1894,15.73,,,,
2020-04-10 03:32:01 UTC,1895,16.19,,,,
2020-04-10 03:32:33 UTC,1896,16.0,,,,
2020-04-10 03:33:05 UTC,1897,15.69,,,,
2020-04-10 03:33:37 UTC,1898,15.68,,,,
2020-04-10 03:34:08 UTC,1899,15.5,,,,
2020-04-10 03:34:40 UTC,1900,15.34,,,,
2020-04-10 03:35:12 UTC,1901,15.85,,,,
2020-04-10 03:35:44 UTC,1902,15.76,,,,
2020-04-10 03:36:16 UTC,1903,15.36,,,,
2020-04-10 03:36:47 UTC,1904,16.05,,,,
2020-04-10 03:37:19 UTC,1905,16.02,,,,
2020-04-10 03:37:51 UTC,1906,16.16,,,,
2020-04-10 03:38:22 UTC,1907,15.37,,,,
2020-04-10 03:38:54 UTC,1908,15.98,,,,
2020-04-10 03:39:26 UTC,1909,15.95,,,,
2020-04-10 03:39:57 UTC,1910,15.76,,,,
2020-04-10 03:40:29 UTC,1911,15.55,,,,
2020-04-10 03:41:01 UTC,1912,15.89,,,,
2020-04-10 03:41:33 UTC,1913,16.23,,,,
2020-04-10 03:42:05 UTC,1914,16.08,,,,
2020-04-10 03:42:36 UTC,1915,16.1,,,,
2020-04-10 03:43:08 UTC,1916,15.9,,,,
2020-04-10 03:43:40 UTC,1917,15.73,,,,
2020-04-10 03:44:11 UTC,1918,15.6,,,,
2020-04-10 03:44:43 UTC,1919,16.05,,,,
2020-04-10 03:45:15 UTC,1920,15.31,,,,
2020-04-10 03:45:47 UTC,1921,16.02,,,,
2020-04-10 03:46:18 UTC,1922,15.23,,,,
2020-04-10 03:46:50 UTC,1923,15.16,,,,
2020-04-10 03:47:22 UTC,1924,15.92,,,,
2020-04-10 03:47:54 UTC,1925,16.0,,,,
2020-04-10 03:48:25 UTC,1926,15.77,,,,
2020-04-10 03:48:57 UTC,1927,15.81,,,,
2020-04-10 03:49:29 UTC,1928,16.23,,,,
2020-04-10 03:50:01 UTC,1929,15.94,,,,
2020-04-10 03:50:32 UTC,1930,15.26,,,,
2020-04-10 03:51:04 UTC,1931,15.61,,,,
2020-04-10 03:51:36 UTC,1932,16.21,,,,
2020-04-10 03:52:07 UTC,1933,15.69,,,,
2020-04-10 03:52:39 UTC,1934,15.79,,,,
2020-04-10 03:53:11 UTC,1935,16.1,,,,
2020-04-10 03:53:43 UTC,1936,15.89,,,,
2020-04-10 03:54:15 UTC,1937,15.18,,,,
2020-04-10 03:54:46 UTC,1938,16.05,,,,
2020-04-10 03:55:18 UTC,1939,15.58,,,,
2020-04-10 03:55:50 UTC,1940,15.24,,,,
2020-04-10 03:56:22 UTC,1941,15.98,,,,
2020-04-10 03:56:53 UTC,1942,15.56,,,,
2020-04-10 03:57:25 UTC,1943,16.0,,,,
2020-04-10 03:57:57 UTC,1944,15.56,,,,
2020-04-10 03:58:29 UTC,1945,15.23,,,,
2020-04-10 03:59:00 UTC,1946,15.44,,,,
2020-04-10 03:59:32 UTC,1947,15.5,,,,
2020-04-10 04:00:04 UTC,1948,15.84,,,,
2020-04-10 04:00:36 UTC,1949,15.69,,,,
2020-04-10 04:01:08 UTC,1950,16.08,,,,
2020-04-10 04:01:39 UTC,1951,16.13,,,,
2020-04-10 04:02:11 UTC,1952,15.76,,,,
2020-04-10 04:02:43 UTC,1953,16.13,,,,
2020-04-10 04:03:15 UTC,1954,15.84,,,,
2020-04-10 04:03:46 UTC,1955,15.94,,,,
2020-04-10 04:04:18 UTC,1956,15.77,,,,
2020-04-10 04:04:50 UTC,1957,15.39,,,,
2020-04-10 04:05:21 UTC,1958,15.52,,,,
2020-04-10 04:05:53 UTC,1959,15.58,,,,
2020-04-10 04:06:25 UTC,1960,15.4,,,,
2020-04-10 04:06:56 UTC,1961,15.26,,,,
2020-04-10 04:07:28 UTC,1962,15.45,,,,
2020-04-10 04:08:00 UTC,1963,15.48,,,,
2020-04-10 04:08:32 UTC,1964,16.05,,,,
2020-04-10 04:09:03 UTC,1965,15.56,,,,
2020-04-10 04:09:35 UTC,1966,15.19,,,,
2020-04-10 04:10:07 UTC,1967,15.36,,,,
2020-04-10 04:10:38 UTC,1968,15.97,,,,
2020-04-10 04:11:10 UTC,1969,15.81,,,,
2020-04-10 04:11:42 UTC,1970,15.52,,,,
2020-04-10 04:12:14 UTC,1971,15.5,,,,
2020-04-10 04:12:45 UTC,1972,15.94,,,,
2020-04-10 04:13:17 UTC,1973,15.77,,,,
2020-04-10 04:13:49 UTC,1974,15.87,,,,
2020-04-10 04:14:21 UTC,1975,15.71,,,,
2020-04-10 04:14:52 UTC,1976,15.97,,,,
2020-04-10 04:15:24 UTC,1977,15.31,,,,
2020-04-10 04:15:56 UTC,1978,16.0,,,,
2020-04-10 04:16:28 UTC,1979,15.89,,,,
2020-04-10 04:17:00 UTC,1980,15.85,,,,
2020-04-10 04:17:31 UTC,1981,15.6,,,,
2020-04-10 04:18:03 UTC,1982,15.63,,,,
2020-04-10 04:18:35 UTC,1983,15.56,,,,
2020-04-10 04:19:12 UTC,1984,15.69,,,,
2020-04-10 04:19:43 UTC,1985,15.47,,,,
2020-04-10 04:20:15 UTC,1986,15.03,,,,
2020-04-10 04:20:47 UTC,1987,15.76,,,,
2020-04-10 04:21:18 UTC,1988,15.94,,,,
2020-04-10 04:21:50 UTC,1989,15.23,,,,
2020-04-10 04:22:22 UTC,1990,15.74,,,,
2020-04-10 04:22:53 UTC,1991,15.73,,,,
2020-04-10 04:23:25 UTC,1992,15.89,,,,
2020-04-10 04:23:57 UTC,1993,16.15,,,,
2020-04-10 04:24:29 UTC,1994,15.66,,,,
2020-04-10 04:25:00 UTC,1995,16.13,,,,
2020-04-10 04:25:32 UTC,1996,15.45,,,,
2020-04-10 04:26:04 UTC,1997,15.95,,,,
2020-04-10 04:26:36 UTC,1998,15.4,,,,
2020-04-10 04:27:07 UTC,1999,15.84,,,,
2020-04-10 04:27:39 UTC,2000,16.13,,,,
2020-04-10 04:28:11 UTC,2001,15.4,,,,
2020-04-10 04:28:43 UTC,2002,15.61,,,,
2020-04-10 04:29:15 UTC,2003,15.68,,,,
2020-04-10 04:29:47 UTC,2004,16.06,,,,
2020-04-10 04:30:18 UTC,2005,15.79,,,,
2020-04-10 04:30:50 UTC,2006,15.79,,,,
2020-04-10 04:31:22 UTC,2007,15.77,,,,
2020-04-10 04:31:53 UTC,2008,15.92,,,,
2020-04-10 04:32:25 UTC,2009,16.21,,,,
2020-04-10 04:32:57 UTC,2010,16.19,,,,
2020-04-10 04:33:29 UTC,2011,16.0,,,,
2020-04-10 04:34:01 UTC,2012,15.82,,,,
2020-04-10 04:34:32 UTC,2013,15.87,,,,
2020-04-10 04:35:04 UTC,2014,15.26,,,,
2020-04-10 04:35:35 UTC,2015,15.81,,,,
2020-04-10 04:36:07 UTC,2016,15.6,,,,
2020-04-10 04:36:39 UTC,2017,15.56,,,,
2020-04-10 04:37:11 UTC,2018,15.9,,,,
2020-04-10 04:37:42 UTC,2019,16.16,,,,
2020-04-10 04:38:14 UTC,2020,16.05,,,,
2020-04-10 04:38:46 UTC,2021,15.27,,,,
2020-04-10 04:39:18 UTC,2022,16.02,,,,
2020-04-10 04:39:49 UTC,2023,15.82,,,,
2020-04-10 04:40:21 UTC,2024,15.23,,,,
2020-04-10 04:40:53 UTC,2025,15.92,,,,
2020-04-10 04:41:25 UTC,2026,15.29,,,,
2020-04-10 04:41:56 UTC,2027,15.19,,,,
2020-04-10 04:42:28 UTC,2028,15.81,,,,
